,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
4,4,2024-12-30,2011-11-22,within a few hours,100.0,100%,f,3,3,t,t,59.30543,18.10771,Entire rental unit,Entire home/apt,4,2.0,2 baths,3.0,3.0,"$2,750.00",6,30,6,6,30,30,t,2,2,2,9,2024-12-30,4,0,0,2012-07-19,2017-07-31,5.0,5.0,5.0,5.0,4.75,5.0,5.0,,f,2,2,0,0
6,6,2024-12-30,2011-10-22,within an hour,100.0,100%,f,1,20,t,t,59.30318,17.99521,Entire rental unit,Entire home/apt,4,,1.5 baths,1.0,,,3,1125,3,3,1125,1125,t,17,35,35,236,2024-12-30,68,10,0,2012-02-21,2024-09-21,4.47,4.38,4.4,4.67,4.71,4.38,4.42,,t,1,1,0,0
8,8,2024-12-30,2012-01-02,within a day,100.0,41%,f,2,3,t,t,59.34685,18.06056,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,3.0,4.0,"$4,300.00",5,60,5,5,60,60,t,27,56,82,325,2024-12-30,97,5,0,2012-06-18,2024-09-03,4.97,4.92,4.8,4.97,4.98,4.98,4.87,,f,1,1,0,0
12,12,2024-12-30,2012-03-15,,,33%,f,1,1,t,f,59.25094,18.09676,Entire townhouse,Entire home/apt,6,,1.5 baths,4.0,,,8,45,8,8,45,45,t,0,0,0,0,2024-12-30,9,1,0,2015-07-06,2024-07-31,4.22,4.44,3.78,4.75,4.75,4.25,4.25,,f,1,1,0,0
13,13,2024-12-30,2011-08-03,within an hour,100.0,89%,t,3,23,t,t,59.26424,18.02277,Private room in townhouse,Private room,1,2.0,2 shared baths,1.0,1.0,$350.00,1,150,1,1,150,150,t,30,60,90,365,2024-12-30,44,11,0,2012-06-01,2024-11-25,4.75,4.73,4.86,4.93,4.95,4.61,4.66,,f,3,1,1,1
14,14,2024-12-30,2012-04-23,within an hour,100.0,100%,f,1,1,t,t,59.31041093355452,18.02404045094815,Private room in rental unit,Private room,1,,1 shared bath,,,,3,25,3,3,25,25,t,0,0,0,0,2024-12-30,100,0,0,2012-05-10,2023-11-18,4.64,4.77,4.58,4.84,4.85,4.66,4.5,,f,1,0,1,0
17,17,2024-12-30,2012-02-15,,,50%,f,1,2,t,t,59.30177,17.99189,Entire condo,Entire home/apt,3,2.0,2 baths,2.0,3.0,"$1,399.00",4,180,4,4,180,180,t,9,39,69,159,2024-12-30,33,2,0,2013-05-13,2024-08-25,4.7,4.77,4.59,4.9,4.9,4.61,4.61,,f,1,1,0,0
18,18,2024-12-30,2012-06-13,,,,f,1,8,t,f,59.34412,18.08957,Private room in rental unit,Private room,2,,Shared half-bath,,,,10,90,10,10,90,90,,0,0,0,0,2024-12-30,105,0,0,2012-06-20,2018-08-08,4.78,4.83,4.73,4.86,4.9,4.72,4.7,,f,1,0,1,0
19,19,2024-12-30,2012-06-16,a few days or more,0.0,50%,f,1,1,t,t,59.2783119,18.1181517,Entire villa,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,"$2,700.00",6,365,6,6,365,365,t,3,30,60,329,2024-12-30,4,2,0,2023-07-28,2024-08-14,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,f,1,1,0,0
20,20,2024-12-30,2012-06-25,within an hour,100.0,100%,f,1,1,t,t,59.34171,18.03712,Entire loft,Entire home/apt,3,1.5,1.5 baths,0.0,2.0,"$1,000.00",4,50,3,5,50,50,t,8,8,8,8,2024-12-30,43,2,0,2015-05-14,2024-01-15,4.63,4.7,4.47,4.7,4.74,4.91,4.47,,f,1,1,0,0
22,22,2024-12-30,2012-06-29,,,100%,f,1,1,t,t,59.31711,18.00519,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,4.0,"$4,245.00",4,20,4,4,20,20,t,0,2,2,36,2024-12-30,29,4,0,2013-08-06,2024-07-21,4.79,4.77,4.92,4.92,4.88,4.69,4.69,,f,1,1,0,0
26,26,2024-12-30,2012-05-17,within a few hours,100.0,21%,f,1,1,t,t,59.31414,18.08102,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,2,2,2,2,2,2,t,0,0,0,0,2024-12-30,104,2,0,2012-11-19,2024-06-30,4.83,4.89,4.9,4.86,4.88,4.95,4.75,,f,1,1,0,0
28,28,2024-12-30,2012-10-26,within a few hours,100.0,79%,f,1,1,t,t,59.32881,18.03559,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,4.0,"$1,549.00",2,1125,2,2,1125,1125,t,18,48,74,307,2024-12-30,213,40,3,2015-12-01,2024-12-15,4.77,4.84,4.42,4.97,4.96,4.93,4.77,,f,1,1,0,0
30,30,2024-12-30,2012-11-08,,,92%,t,1,1,t,f,59.32355,18.0698,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,60,1,1,60,60,t,0,0,0,0,2024-12-30,54,10,0,2013-02-12,2024-09-01,4.91,4.93,4.94,4.98,5.0,4.98,4.85,,f,1,1,0,0
33,33,2024-12-30,2012-10-25,,,88%,f,1,1,t,t,59.33981,18.06163,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,2.0,"$2,200.00",1,14,1,1,14,14,t,0,0,0,0,2024-12-30,55,5,0,2013-09-02,2024-09-15,4.87,4.85,4.65,4.93,4.98,4.96,4.7,,f,1,1,0,0
35,35,2024-12-30,2012-12-04,within an hour,100.0,75%,f,1,4,t,t,59.29788,17.98505,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,3.0,"$1,843.00",3,30,3,3,30,30,t,0,6,9,9,2024-12-30,50,3,0,2013-03-26,2024-10-31,4.84,4.8,4.84,4.88,4.98,4.7,4.68,,f,1,1,0,0
37,37,2024-12-30,2012-12-12,within an hour,100.0,86%,t,1,1,t,t,59.33633,18.03002,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,$890.00,4,5,4,4,1125,1125,t,28,58,66,323,2024-12-30,133,11,0,2013-06-17,2024-11-05,4.91,4.9,4.88,4.92,4.93,4.81,4.81,,f,1,0,1,0
40,40,2024-12-30,2012-12-26,within a few hours,100.0,94%,t,1,3,t,t,59.33884,18.08536,Private room in rental unit,Private room,1,1.5,1.5 baths,1.0,1.0,$740.00,3,21,3,3,21,21,t,25,28,28,28,2024-12-30,55,11,1,2013-05-07,2024-12-14,4.8,4.94,4.98,4.94,4.94,4.98,4.75,,f,1,0,1,0
42,42,2024-12-30,2011-12-31,,,,f,1,1,t,t,59.30091,17.99012,Entire rental unit,Entire home/apt,2,,1.5 baths,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,46,0,0,2013-02-11,2023-12-21,4.91,4.87,4.93,5.0,5.0,4.56,4.8,,f,1,1,0,0
45,45,2024-12-30,2013-01-11,,,,f,1,1,t,t,59.31577,18.07724,Private room in rental unit,Private room,4,2.5,2.5 baths,1.0,3.0,"$3,000.00",14,1095,14,14,1095,1095,t,30,60,90,365,2024-12-30,1,0,0,2013-11-09,2013-11-09,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,0,1,0
51,51,2024-12-30,2013-05-01,within an hour,100.0,75%,f,1,1,t,t,59.32769,18.0365,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,1.0,1.0,"$1,800.00",2,20,3,4,20,20,t,23,53,83,168,2024-12-30,33,1,0,2013-06-13,2024-05-19,4.85,4.91,4.91,4.87,4.97,4.94,4.68,,f,1,1,0,0
52,52,2024-12-30,2013-05-10,within an hour,100.0,100%,t,1,1,t,t,59.34453,18.08507,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,5.0,"$3,300.00",6,1125,6,6,1125,1125,t,25,55,85,343,2024-12-30,170,12,0,2013-06-17,2024-11-02,4.87,4.85,4.66,4.98,4.97,4.89,4.71,,f,1,1,0,0
53,53,2024-12-30,2012-03-31,within an hour,100.0,100%,t,1,1,t,t,59.2932,17.95069,Entire home,Entire home/apt,9,1.5,1.5 baths,4.0,6.0,"$3,683.00",3,1125,3,3,1125,1125,t,25,55,85,341,2024-12-30,113,9,0,2014-04-22,2024-08-31,4.97,4.97,4.94,4.99,4.97,4.67,4.89,,f,1,1,0,0
54,54,2024-12-30,2013-05-14,,,75%,f,1,2,t,t,59.34858,18.05753,Entire rental unit,Entire home/apt,1,1.5,1.5 baths,1.0,2.0,$850.00,7,30,1,6,30,30,t,17,30,30,30,2024-12-30,18,1,0,2013-10-25,2024-04-17,4.78,4.76,4.82,4.78,4.78,4.78,4.67,,f,1,1,0,0
55,55,2024-12-30,2013-01-09,,,,f,1,1,t,f,59.26466,18.12983,Private room in rental unit,Private room,1,,1 shared bath,,,,1,3,1,1,3,3,,0,0,0,0,2024-12-30,58,0,0,2013-06-15,2022-10-03,4.81,4.96,5.0,4.96,4.89,4.67,4.75,,f,1,0,1,0
56,56,2024-12-30,2013-05-15,within a day,100.0,44%,f,3,3,t,t,59.28332,18.04978,Entire home,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$1,800.00",3,1125,3,3,1125,1125,t,26,56,86,352,2024-12-30,13,5,0,2013-07-28,2024-07-28,5.0,5.0,4.69,4.85,4.92,4.85,4.85,,f,2,1,1,0
57,57,2024-12-30,2013-05-15,within an hour,100.0,100%,t,2,2,t,t,59.32047,18.05648,Private room in loft,Private room,2,,1 bath,1.0,,,3,1125,3,3,1125,1125,t,18,31,52,224,2024-12-30,250,34,4,2013-06-03,2024-12-26,4.9,4.9,4.91,4.96,4.96,4.9,4.81,,f,1,0,1,0
58,58,2024-12-30,2013-04-07,,,,f,1,3,t,t,59.28966,18.10292,Private room in rental unit,Private room,1,,1.5 baths,,,,3,7,3,3,7,7,t,0,0,0,0,2024-12-30,6,0,0,2022-06-13,2022-09-17,5.0,5.0,5.0,5.0,5.0,4.17,5.0,,f,1,0,1,0
59,59,2024-12-30,2013-05-16,a few days or more,25.0,0%,f,2,3,t,t,59.34001,18.02843,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,"$1,572.00",28,64,28,28,64,64,t,28,58,88,363,2024-12-30,23,0,0,2013-07-26,2015-08-10,4.83,4.74,4.83,4.83,5.0,4.91,4.83,,f,2,1,1,0
60,60,2024-12-30,2013-06-02,,,,f,1,1,t,t,59.31016,18.05401,Entire rental unit,Entire home/apt,3,,1 bath,2.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,18,0,0,2017-12-27,2022-08-18,4.89,4.78,4.94,4.78,4.94,4.72,4.83,,f,1,1,0,0
61,61,2024-12-30,2013-05-06,within an hour,100.0,95%,f,1,1,t,t,59.28009,18.06047,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"$3,786.00",3,60,1,3,1125,1125,t,30,60,86,250,2024-12-30,101,10,1,2014-03-12,2024-12-10,4.75,4.78,4.48,4.85,4.96,4.83,4.59,,f,1,1,0,0
65,65,2024-12-30,2013-06-11,,,,f,1,1,t,f,59.31886,17.98479,Private room in villa,Private room,6,,,1.0,,,7,31,7,7,31,31,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
66,66,2024-12-30,2013-06-12,within an hour,100.0,0%,f,1,1,t,t,59.34607,18.06306,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,4.0,"$2,200.00",14,90,14,14,90,90,t,10,17,21,204,2024-12-30,12,0,0,2015-08-02,2023-08-13,4.83,5.0,4.83,5.0,5.0,5.0,4.83,,f,1,1,0,0
67,67,2024-12-30,2013-05-09,,,50%,f,1,2,t,t,59.31815,18.0301,Entire rental unit,Entire home/apt,4,,1 bath,3.0,,,5,15,5,5,15,15,t,0,0,0,0,2024-12-30,4,2,0,2019-08-11,2024-08-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
70,70,2024-12-30,2013-06-25,within a day,83.0,0%,f,1,1,t,t,59.30438,17.96837,Entire townhouse,Entire home/apt,8,2.0,2 baths,4.0,6.0,"$2,294.00",3,365,3,3,365,365,t,28,58,88,354,2024-12-30,25,0,0,2013-07-13,2019-12-28,4.64,4.68,4.36,4.83,4.92,4.67,4.54,,f,1,1,0,0
71,71,2024-12-30,2013-06-29,a few days or more,33.0,0%,f,2,2,t,t,59.31323,18.05996,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,"$2,210.00",6,1125,6,6,1125,1125,t,25,55,85,85,2024-12-30,4,0,0,2013-07-25,2014-11-15,5.0,4.75,5.0,5.0,5.0,5.0,4.5,,f,1,1,0,0
72,72,2024-12-30,2013-04-10,within a few hours,100.0,89%,t,2,3,t,t,59.32068,18.06563,Private room in bed and breakfast,Private room,1,,1 bath,,,,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,101,0,0,2013-08-26,2023-09-18,4.92,4.91,4.81,4.92,4.95,4.98,4.89,,f,2,1,1,0
77,77,2024-12-30,2013-08-07,within an hour,100.0,0%,f,1,5,t,t,59.27643,18.13432,Private room in rental unit,Private room,2,,1 bath,,,,2,1125,2,2,1125,1125,t,0,2,5,278,2024-12-30,92,0,0,2014-04-21,2022-05-27,4.82,4.63,4.95,4.88,4.93,4.59,4.76,,f,1,0,1,0
78,78,2024-12-30,2013-08-11,,,,f,1,1,t,f,59.2596,18.02515,Private room in rental unit,Private room,1,,1 bath,1.0,,,1,1125,1,1,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0
79,79,2024-12-30,2013-08-13,,,40%,f,2,3,t,t,59.27477,17.8875,Entire townhouse,Entire home/apt,5,2.0,2 baths,3.0,3.0,"$1,499.00",6,17,6,6,1125,1125,t,30,60,90,90,2024-12-30,14,1,0,2016-08-08,2024-08-12,4.71,4.86,4.31,5.0,4.93,4.79,4.71,,f,1,1,0,0
81,81,2024-12-30,2013-08-20,,,,f,1,1,t,t,59.2846,18.09112,Entire home,Entire home/apt,5,,1.5 baths,2.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,16,0,0,2014-06-02,2019-07-23,4.88,4.88,5.0,5.0,5.0,4.88,4.88,,t,1,1,0,0
82,82,2024-12-30,2013-08-25,within a day,50.0,31%,f,4,4,t,t,59.30522,17.97684,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,$229.00,30,1125,30,30,1125,1125,t,29,59,89,364,2024-12-30,17,3,0,2014-12-13,2024-11-29,4.65,4.63,3.75,4.81,4.94,4.81,4.44,,f,4,0,4,0
83,83,2024-12-30,2012-02-13,,,80%,f,1,3,t,t,59.28507,18.07657,Entire villa,Entire home/apt,11,,2.5 baths,4.0,,,5,21,5,5,21,21,t,0,0,0,0,2024-12-30,24,3,0,2015-08-09,2024-07-24,4.96,4.75,4.92,5.0,5.0,4.79,4.88,,f,1,1,0,0
85,85,2024-12-30,2013-09-03,,,100%,f,1,6,t,t,59.34872,18.0584,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,3,3,3,3,3,3,t,30,60,90,180,2024-12-30,1,0,0,2016-06-06,2016-06-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
89,89,2024-12-30,2013-05-06,within a day,100.0,0%,f,1,1,t,t,59.30509,18.01309,Private room in rental unit,Private room,1,,1 shared bath,,,,2,1125,2,2,1125,1125,t,1,1,1,1,2024-12-30,48,0,0,2013-12-19,2019-06-04,4.85,4.74,4.98,4.87,4.88,4.64,4.64,,f,1,0,1,0
90,90,2024-12-30,2013-09-21,within a few hours,100.0,38%,f,3,3,t,t,59.31729,18.06978,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,"$4,000.00",2,4,3,3,4,4,t,0,0,0,4,2024-12-30,10,2,0,2015-08-09,2024-06-03,5.0,5.0,5.0,4.9,5.0,4.9,5.0,,f,1,1,0,0
93,93,2024-12-30,2011-04-17,,,,f,1,2,t,t,59.27087,17.971,Entire home,Entire home/apt,7,2.0,2 baths,4.0,4.0,"$8,000.00",7,60,7,7,60,60,t,23,53,83,263,2024-12-30,10,0,0,2014-07-19,2022-08-20,5.0,4.78,5.0,5.0,4.89,4.89,5.0,,f,1,1,0,0
95,95,2024-12-30,2013-11-22,,,,f,1,3,t,t,59.32446,17.93298,Entire home,Entire home/apt,7,,2 baths,4.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,2,0,0,2014-01-06,2015-08-15,5.0,4.5,4.0,5.0,5.0,5.0,4.5,,f,1,1,0,0
96,96,2024-12-30,2013-05-11,within an hour,100.0,100%,t,2,2,t,t,59.29226,17.92663,Private room in townhouse,Private room,2,1.5,1.5 shared baths,1.0,2.0,$590.00,2,1125,2,2,1125,1125,t,30,60,90,365,2024-12-30,114,10,0,2014-02-08,2024-09-10,4.86,4.85,4.85,4.88,4.9,4.64,4.77,,f,2,0,2,0
97,97,2024-12-30,2013-05-11,within an hour,100.0,100%,t,2,2,t,t,59.29336,17.92649,Private room in townhouse,Private room,2,1.5,1.5 shared baths,1.0,1.0,$690.00,2,365,2,2,365,365,t,30,60,90,365,2024-12-30,67,3,0,2014-02-21,2024-09-12,4.76,4.81,4.79,4.88,4.91,4.61,4.75,,f,2,0,2,0
98,98,2024-12-30,2013-09-24,,,,f,1,1,t,t,59.31926,18.04005,Entire rental unit,Entire home/apt,5,,1.5 baths,4.0,,,4,90,4,4,90,90,t,0,0,0,0,2024-12-30,58,0,0,2014-06-11,2022-08-05,4.84,4.86,4.62,4.9,4.9,4.86,4.67,,f,1,1,0,0
99,99,2024-12-30,2013-12-20,,,,f,1,1,t,t,59.27742,18.13,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,9,29,9,9,29,29,t,0,0,0,0,2024-12-30,5,0,0,2018-07-15,2023-07-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
101,101,2024-12-30,2013-11-27,within a day,100.0,,f,1,6,t,t,59.33819,18.06881,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,2.0,2.0,$850.00,90,100,90,90,100,100,t,0,26,56,146,2024-12-30,100,0,0,2014-03-18,2020-09-17,4.84,4.9,4.96,4.95,4.97,4.87,4.8,,f,1,1,0,0
102,102,2024-12-30,2011-07-06,,,57%,f,1,2,t,t,59.30883,18.0631,Entire condo,Entire home/apt,4,,1 bath,2.0,,,6,1125,6,6,1125,1125,t,0,0,0,0,2024-12-30,9,2,0,2016-11-05,2024-08-10,4.89,4.89,4.89,4.78,5.0,4.78,4.56,,f,1,1,0,0
103,103,2024-12-30,2012-12-20,within an hour,100.0,100%,t,2,2,t,t,59.26965,18.06399,Entire home,Entire home/apt,16,2.5,2.5 baths,6.0,10.0,"$3,500.00",2,1125,2,2,1125,1125,t,25,55,75,272,2024-12-30,282,19,2,2014-07-16,2024-12-15,4.79,4.87,4.77,4.9,4.88,4.73,4.72,,f,2,2,0,0
106,106,2024-12-30,2013-11-20,,,100%,f,1,1,t,t,59.34772,18.06245,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,7,1125,7,7,1125,1125,t,0,0,0,0,2024-12-30,12,1,0,2014-04-30,2024-08-13,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,t,1,1,0,0
107,107,2024-12-30,2013-06-10,,,,f,1,2,t,f,59.30026,17.93944,Entire rental unit,Entire home/apt,5,,1 bath,3.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,4,0,0,2014-04-23,2014-08-15,4.25,4.75,4.0,5.0,4.5,4.5,4.5,,f,1,1,0,0
110,110,2024-12-30,2014-02-18,,,100%,f,1,1,t,t,59.34293,18.05353,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"$4,000.00",6,50,6,6,50,50,t,3,3,3,115,2024-12-30,15,3,0,2014-07-25,2024-08-04,5.0,5.0,4.93,5.0,5.0,4.93,5.0,,f,1,1,0,0
111,111,2024-12-30,2011-11-02,,,,f,1,1,t,t,59.33037567138672,18.064674377441406,Entire home,Entire home/apt,6,,3 baths,4.0,,,1,1125,1,1,1125,1125,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
112,112,2024-12-30,2014-03-05,,,,f,1,2,t,t,59.3326,17.99644,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,36,0,0,2014-06-04,2015-09-02,4.86,4.89,4.94,4.92,4.61,4.58,4.78,,f,1,1,0,0
114,114,2024-12-30,2013-06-16,within an hour,100.0,88%,t,1,2,t,t,59.31434,18.06096,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,3.0,4.0,"$2,500.00",3,1125,3,5,1125,1125,t,0,0,0,0,2024-12-30,138,13,1,2014-04-20,2024-12-27,4.99,4.96,4.96,4.97,4.95,4.95,4.82,,f,1,1,0,0
115,115,2024-12-30,2011-08-03,within an hour,100.0,89%,t,3,23,t,t,59.26455,18.02296,Entire home,Entire home/apt,5,2.0,2 baths,3.0,5.0,"$1,900.00",1,1125,1,1,1125,1125,t,25,25,25,25,2024-12-30,1,0,0,2015-07-05,2015-07-05,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,f,3,1,1,1
116,116,2024-12-30,2012-04-23,,,14%,f,1,1,t,f,59.3088,17.9891,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,$459.00,30,240,28,30,240,240,t,11,41,71,226,2024-12-30,15,1,0,2015-09-19,2024-08-11,4.67,4.6,4.6,4.93,4.73,4.8,4.53,,f,1,0,1,0
117,117,2024-12-30,2014-03-23,a few days or more,40.0,18%,f,1,1,t,t,59.3398,18.00785,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,"$1,850.00",2,30,2,2,30,30,t,0,26,53,249,2024-12-30,33,6,0,2014-06-03,2024-08-24,4.97,4.94,4.97,5.0,4.97,4.88,4.85,,f,1,1,0,0
118,118,2024-12-30,2014-03-25,within an hour,100.0,83%,f,1,1,t,t,59.27644189999999,18.114881,Entire home,Entire home/apt,6,2.0,2 baths,5.0,4.0,"$2,000.00",5,20,5,5,20,20,t,0,0,0,120,2024-12-30,6,3,0,2023-07-16,2024-07-31,5.0,4.83,5.0,5.0,5.0,5.0,4.67,,f,1,1,0,0
122,122,2024-12-30,2014-03-29,within a few hours,100.0,79%,t,1,1,t,t,59.30371,18.09832,Entire rental unit,Entire home/apt,3,,1 bath,2.0,,,3,30,3,3,30,30,t,0,0,0,0,2024-12-30,104,19,1,2014-06-01,2024-12-01,4.83,4.84,4.86,4.82,4.91,4.49,4.72,,f,1,1,0,0
123,123,2024-12-30,2014-03-31,,,95%,t,1,3,t,t,59.34739540267094,18.04627356224557,Private room in rental unit,Private room,2,,1 shared bath,,,,3,10,3,3,10,10,t,0,0,0,0,2024-12-30,153,16,0,2014-04-29,2024-09-15,4.8,4.88,4.62,4.98,4.96,4.82,4.76,,f,1,0,1,0
125,125,2024-12-30,2014-04-04,within an hour,100.0,100%,f,1,3,t,t,59.31951,18.03471,Entire rental unit,Entire home/apt,5,,1.5 baths,2.0,,,3,20,3,3,20,20,t,0,0,0,0,2024-12-30,54,9,1,2014-06-23,2024-12-29,4.93,4.91,4.87,4.93,4.96,4.91,4.85,,f,1,1,0,0
126,126,2024-12-30,2014-04-06,within a day,100.0,73%,f,1,1,t,t,59.33831894360351,17.966414450750715,Entire villa,Entire home/apt,8,2.0,2 baths,6.0,6.0,"$3,129.00",3,365,2,3,365,365,t,27,50,80,244,2024-12-30,11,4,0,2023-07-23,2024-11-25,4.64,4.36,4.09,5.0,4.55,4.82,4.27,,f,1,1,0,0
127,127,2024-12-30,2014-04-12,within a day,80.0,17%,f,1,2,t,t,59.2695,18.08182,Entire home,Entire home/apt,4,1.5,1.5 baths,3.0,3.0,"$1,800.00",2,365,2,2,365,365,t,0,0,0,0,2024-12-30,8,8,1,2024-01-04,2024-12-26,5.0,5.0,4.63,5.0,5.0,5.0,5.0,,f,1,1,0,0
128,128,2024-12-30,2014-04-21,,,,f,1,1,t,t,59.32577896118164,17.931291580200195,Entire villa,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$1,500.00",6,1125,6,6,1125,1125,t,23,53,83,358,2024-12-30,7,2,0,2022-07-04,2024-05-20,4.29,5.0,4.14,4.29,4.43,4.71,4.71,,f,1,1,0,0
129,129,2024-12-30,2014-04-22,within a few hours,100.0,100%,f,2,2,t,t,59.27538,17.97923,Entire home,Entire home/apt,6,,3 baths,6.0,,,5,60,5,5,60,60,t,0,0,0,0,2024-12-30,5,0,0,2014-07-06,2015-08-08,4.2,4.4,3.2,5.0,4.8,4.4,4.8,,f,1,1,0,0
130,130,2024-12-30,2014-04-22,within a few hours,100.0,76%,t,3,3,t,t,59.33725,18.05207,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,5.0,"$3,434.00",2,1125,2,5,1125,1125,t,1,8,8,71,2024-12-30,81,10,0,2014-06-02,2024-07-14,4.96,4.93,4.96,4.99,4.94,4.99,4.83,,f,1,1,0,0
132,132,2024-12-30,2011-06-08,within a day,100.0,40%,f,1,3,t,t,59.30884,18.0841,Entire rental unit,Entire home/apt,4,,1 bath,4.0,,,6,1125,6,6,1125,1125,t,0,0,0,5,2024-12-30,8,2,0,2015-07-12,2024-07-21,5.0,5.0,5.0,5.0,5.0,4.88,4.88,,f,1,1,0,0
133,133,2024-12-30,2014-05-02,,,0%,f,1,2,t,t,59.31048,18.06967,Private room in rental unit,Private room,1,,1 shared bath,,,,7,24,7,7,24,24,t,0,0,0,0,2024-12-30,10,0,0,2014-09-08,2023-07-13,4.6,4.8,4.9,4.9,4.4,5.0,4.7,,f,1,0,1,0
134,134,2024-12-30,2012-06-23,,,,f,1,1,t,t,59.31678,18.04136,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,5,1125,5,5,1125,1125,t,0,0,0,0,2024-12-30,10,0,0,2015-01-03,2023-08-05,4.7,4.8,5.0,4.7,5.0,4.8,4.5,,f,1,1,0,0
136,136,2024-12-30,2014-05-09,,,0%,f,2,2,t,t,59.33955430111881,18.078541237043964,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,"$15,000.00",1,21,1,1,21,21,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
137,137,2024-12-30,2012-12-02,within an hour,100.0,46%,f,1,1,t,t,59.30812,18.06417,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,3.0,3.0,"$4,000.00",3,1125,3,3,1125,1125,t,4,11,41,316,2024-12-30,52,4,0,2014-06-02,2024-07-23,4.85,4.6,4.9,4.87,4.94,4.79,4.71,,f,1,1,0,0
139,139,2024-12-30,2014-05-13,,,100%,f,1,1,t,t,59.30856,18.08396,Entire rental unit,Entire home/apt,2,,1.5 baths,,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,34,1,0,2014-05-26,2024-05-20,4.88,4.88,4.74,4.79,4.68,4.85,4.71,,f,1,1,0,0
